date,open,high,low,close,adj_close,volume
"Apr 30, 2018","3,750.00","3,870.00","3,750.00","3,830.00","3,392.17","95,418,200"
"Apr 27, 2018","3,830.00","3,830.00","3,830.00","3,830.00","3,392.17",
"Apr 26, 2018","3,830.00","3,830.00","3,830.00","3,830.00","3,392.17",
"Apr 25, 2018","3,830.00","3,830.00","3,830.00","3,830.00","3,392.17",
"Apr 24, 2018","3,810.00","3,830.00","3,770.00","3,830.00","3,392.17","81,396,500"
"Apr 23, 2018","3,720.00","3,780.00","3,720.00","3,750.00","3,321.31","72,362,700"
"Apr 20, 2018","3,770.00","3,770.00","3,770.00","3,770.00","3,339.03",
"Apr 19, 2018","3,770.00","3,770.00","3,770.00","3,770.00","3,339.03",
"Apr 18, 2018","3,720.00","3,770.00","3,710.00","3,770.00","3,339.03","65,927,000"
"Apr 17, 2018","3,660.00","3,660.00","3,660.00","3,660.00","3,241.60",
"Apr 16, 2018","3,660.00","3,660.00","3,660.00","3,660.00","3,241.60",
"Apr 13, 2018","3,760.00","3,780.00","3,630.00","3,660.00","3,241.60","88,313,600"
"Apr 12, 2018","3,830.00","3,860.00","3,740.00","3,750.00","3,321.31","76,340,800"
"Apr 11, 2018","3,850.00","3,890.00","3,850.00","3,870.00","3,427.59","58,454,500"
"Apr 10, 2018","3,740.00","3,880.00","3,730.00","3,860.00","3,418.74","138,847,700"
"Apr 09, 2018","3,630.00","3,780.00","3,630.00","3,770.00","3,339.03","114,947,800"
"Apr 06, 2018","3,680.00","3,690.00","3,650.00","3,650.00","3,232.74","62,905,500"
"Apr 05, 2018","3,650.00","3,690.00","3,650.00","3,680.00","3,259.31","102,973,700"
"Apr 04, 2018","3,630.00","3,660.00","3,570.00","3,600.00","3,188.46","80,976,000"
"Apr 03, 2018","3,640.00","3,670.00","3,620.00","3,630.00","3,215.03","57,234,700"
"Apr 02, 2018","3,640.00","3,680.00","3,600.00","3,670.00","3,250.46","63,944,000"
"Mar 30, 2018","3,600.00","3,600.00","3,600.00","3,600.00","3,188.46",
"Mar 29, 2018","3,580.00","3,600.00","3,530.00","3,600.00","3,188.46","106,930,200"
"Mar 28, 2018","3,570.00","3,620.00","3,540.00","3,570.00","3,161.89","83,907,700"
"Mar 27, 2018","3,630.00","3,650.00","3,540.00","3,560.00","3,153.03","106,157,400"
"Mar 26, 2018","3,600.00","3,650.00","3,580.00","3,590.00","3,179.60","104,993,600"
"Mar 23, 2018","3,520.00","3,690.00","3,520.00","3,660.00","3,241.60","104,485,500"
"Mar 22, 2018","3,720.00","3,810.00","3,690.00","3,700.00","3,277.03","132,850,400"
"Mar 21, 2018","3,660.00","3,720.00","3,630.00","3,710.00","3,285.89","152,085,900"
"Mar 20, 2018","3,800.00","3,810.00","3,640.00","3,660.00","3,241.60","254,154,700"
"Mar 19, 2018","3,860.00","3,900.00","3,810.00","3,820.00","3,383.31","111,808,000"
"Mar 16, 2018","3,930.00","3,950.00","3,820.00","3,820.00","3,383.31","208,216,200"
"Mar 15, 2018","4,030.00","4,040.00","3,930.00","3,930.00","3,480.74","133,775,500"
"Mar 14, 2018","4,070.00","4,090.00","4,040.00","4,060.00","3,595.87","74,296,000"
"Mar 13, 2018","4,160.00","4,180.00","4,080.00","4,090.00","3,622.45","96,605,900"
"Mar 12, 2018","4,170.00","4,200.00","4,130.00","4,200.00","3,719.87","87,344,000"
"Mar 09, 2018","4,150.00","4,160.00","4,090.00","4,150.00","3,675.59","97,354,700"
"Mar 08, 2018","4,050.00","4,140.00","4,020.00","4,140.00","3,666.73","152,547,000"
"Mar 07, 2018","4,000.00","4,040.00","3,980.00","4,000.00","3,542.73","100,646,000"
"Mar 06, 2018","4,050.00","4,060.00","4,020.00","4,020.00","3,560.45","59,010,500"
"Mar 05, 2018","4,050.00","4,060.00","4,000.00","4,020.00","3,560.45","56,394,900"
"Mar 02, 2018","4,060.00","4,070.00","4,030.00","4,070.00","3,604.73","61,410,200"
"Mar 01, 2018","4,050.00","4,090.00","4,020.00","4,060.00","3,595.87","84,215,600"
"Feb 28, 2018","3,970.00","4,050.00","3,970.00","4,000.00","3,542.73","94,528,200"
"Feb 27, 2018","4,030.00","4,030.00","3,960.00","4,020.00","3,560.45","81,554,100"
"Feb 26, 2018","4,050.00","4,050.00","4,010.00","4,030.00","3,569.30","56,293,900"
"Feb 23, 2018","4,030.00","4,040.00","4,010.00","4,030.00","3,569.30","59,706,400"
"Feb 22, 2018","4,070.00","4,070.00","4,010.00","4,010.00","3,551.59","91,272,600"
"Feb 21, 2018","4,040.00","4,080.00","4,020.00","4,070.00","3,604.73","74,130,200"
"Feb 20, 2018","4,080.00","4,080.00","4,040.00","4,070.00","3,604.73","53,466,600"
"Feb 19, 2018","4,050.00","4,080.00","4,040.00","4,050.00","3,587.02","89,429,500"
"Feb 16, 2018","4,010.00","4,010.00","4,010.00","4,010.00","3,551.59",
"Feb 15, 2018","4,050.00","4,060.00","4,000.00","4,010.00","3,551.59","32,896,000"
"Feb 14, 2018","4,050.00","4,080.00","3,990.00","4,040.00","3,578.16","63,313,200"
"Feb 13, 2018","3,990.00","4,060.00","3,980.00","4,040.00","3,578.16","79,288,000"
"Feb 12, 2018","3,950.00","3,990.00","3,950.00","3,960.00","3,507.31","58,535,200"
"Feb 09, 2018","3,970.00","4,000.00","3,940.00","3,950.00","3,498.45","78,255,000"
"Feb 08, 2018","3,980.00","4,040.00","3,940.00","4,020.00","3,560.45","101,865,000"
"Feb 07, 2018","3,990.00","4,020.00","3,950.00","3,980.00","3,525.02","120,081,100"
"Feb 06, 2018","3,950.00","3,990.00","3,930.00","3,940.00","3,489.59","146,207,400"
"Feb 05, 2018","3,950.00","4,030.00","3,920.00","4,010.00","3,551.59","70,792,500"
"Feb 02, 2018","4,030.00","4,030.00","4,000.00","4,000.00","3,542.73","71,707,200"
"Feb 01, 2018","4,030.00","4,070.00","3,980.00","3,980.00","3,525.02","102,291,000"
"Jan 31, 2018","3,960.00","4,060.00","3,950.00","3,990.00","3,533.88","112,276,200"
"Jan 30, 2018","4,020.00","4,040.00","3,960.00","3,970.00","3,516.16","140,694,300"
"Jan 29, 2018","4,170.00","4,180.00","4,030.00","4,070.00","3,604.73","156,356,300"
"Jan 26, 2018","3,990.00","4,160.00","3,990.00","4,150.00","3,675.59","246,067,800"
"Jan 25, 2018","3,980.00","4,020.00","3,920.00","3,970.00","3,516.16","232,552,500"
"Jan 24, 2018","4,090.00","4,090.00","3,970.00","3,980.00","3,525.02","241,779,600"
"Jan 23, 2018","4,160.00","4,160.00","4,030.00","4,090.00","3,622.45","184,176,500"
"Jan 22, 2018","4,120.00","4,160.00","4,120.00","4,130.00","3,657.87","83,090,400"
"Jan 19, 2018","4,190.00","4,190.00","4,120.00","4,160.00","3,684.44","70,890,100"
"Jan 18, 2018","4,210.00","4,240.00","4,160.00","4,170.00","3,693.30","100,089,500"
"Jan 17, 2018","4,210.00","4,220.00","4,180.00","4,200.00","3,719.87","77,197,700"
"Jan 16, 2018","4,150.00","4,220.00","4,120.00","4,210.00","3,728.73","84,393,300"
"Jan 15, 2018","4,160.00","4,170.00","4,100.00","4,120.00","3,649.02","71,388,000"
"Jan 12, 2018","4,160.00","4,190.00","4,130.00","4,130.00","3,657.87","70,976,800"
"Jan 11, 2018","4,200.00","4,200.00","4,150.00","4,170.00","3,693.30","80,524,900"
"Jan 10, 2018","4,200.00","4,250.00","4,180.00","4,190.00","3,711.01","95,004,000"
"Jan 09, 2018","4,240.00","4,240.00","4,180.00","4,200.00","3,719.87","100,497,400"
"Jan 08, 2018","4,250.00","4,290.00","4,250.00","4,260.00","3,773.01","42,916,700"
"Jan 05, 2018","4,220.00","4,280.00","4,200.00","4,280.00","3,790.72","55,863,000"
"Jan 04, 2018","4,230.00","4,250.00","4,190.00","4,220.00","3,737.58","77,953,300"
"Jan 03, 2018","4,380.00","4,380.00","4,200.00","4,230.00","3,746.44","129,205,000"
"Jan 02, 2018","4,430.00","4,460.00","4,380.00","4,410.00","3,905.86","66,075,600"
"Jan 01, 2018","4,440.00","4,440.00","4,440.00","4,440.00","3,932.43",
"Dec 29, 2017","4,390.00","4,460.00","4,390.00","4,440.00","3,932.43","110,053,200"
"Dec 28, 2017","4,300.00","4,390.00","4,270.00","4,390.00","3,888.15","88,576,700"
"Dec 27, 2017","4,270.00","4,310.00","4,270.00","4,300.00","3,808.44","32,211,800"
"Dec 26, 2017","4,300.00","4,300.00","4,300.00","4,300.00","3,808.44",
"Dec 25, 2017","4,300.00","4,300.00","4,300.00","4,300.00","3,808.44",
"Dec 22, 2017","4,250.00","4,300.00","4,210.00","4,300.00","3,808.44","50,330,400"
"Dec 21, 2017","4,190.00","4,250.00","4,170.00","4,250.00","3,764.15","83,893,400"
"Dec 20, 2017","4,190.00","4,200.00","4,160.00","4,160.00","3,684.44","87,778,400"
"Dec 19, 2017","4,200.00","4,200.00","4,170.00","4,190.00","3,711.01","85,383,600"
"Dec 18, 2017","4,250.00","4,250.00","4,170.00","4,240.00","3,755.30","47,756,500"
"Dec 15, 2017","4,200.00","4,240.00","4,180.00","4,230.00","3,746.44","77,110,600"
"Dec 14, 2017","4,220.00","4,250.00","4,200.00","4,250.00","3,764.15","61,517,800"
"Dec 13, 2017","4,150.00","4,200.00","4,150.00","4,200.00","3,719.87","49,020,200"
"Dec 12, 2017","4,150.00","4,190.00","4,150.00","4,170.00","3,693.30","63,036,000"
"Dec 11, 2017","4,110.00","4,150.00","4,110.00","4,140.00","3,666.73","47,625,800"
"Dec 08, 2017","4,150.00","4,200.00","4,120.00","4,140.00","3,666.73","88,536,500"
"Dec 07, 2017","4,200.00","4,210.00","4,160.00","4,200.00","3,719.87","52,703,100"
"Dec 06, 2017","4,160.00","4,210.00","4,160.00","4,200.00","3,719.87","92,126,500"
"Dec 05, 2017","4,210.00","4,220.00","4,180.00","4,200.00","3,719.87","96,504,800"
"Dec 04, 2017","4,180.00","4,230.00","4,160.00","4,200.00","3,719.87","78,040,500"
"Dec 01, 2017","4,150.00","4,150.00","4,150.00","4,150.00","3,675.59",
"Nov 30, 2017","4,200.00","4,220.00","4,150.00","4,150.00","3,675.59","185,905,200"
"Nov 29, 2017","4,220.00","4,240.00","4,180.00","4,200.00","3,719.87","79,872,900"
"Nov 28, 2017","4,270.00","4,290.00","4,230.00","4,240.00","3,755.30","99,928,100"
"Nov 27, 2017","4,320.00","4,350.00","4,280.00","4,300.00","3,808.44","82,769,500"
"Nov 24, 2017","4,220.00","4,320.00","4,220.00","4,320.00","3,826.15","87,879,900"
"Nov 23, 2017","4,200.00","4,270.00","4,200.00","4,250.00","3,764.15","62,887,900"
"Nov 22, 2017","4,220.00","4,220.00","4,190.00","4,200.00","3,719.87","69,602,300"
"Nov 21, 2017","4,170.00","4,200.00","4,150.00","4,200.00","3,719.87","96,842,900"
"Nov 20, 2017","4,220.00","4,220.00","4,150.00","4,150.00","3,675.59","48,453,900"
"Nov 17, 2017","4,200.00","4,230.00","4,200.00","4,200.00","3,719.87","80,261,800"
"Nov 16, 2017","4,150.00","4,230.00","4,150.00","4,200.00","3,719.87","134,137,000"
"Nov 15, 2017","4,090.00","4,180.00","4,080.00","4,130.00","3,657.87","96,128,400"
"Nov 14, 2017","4,100.00","4,110.00","4,070.00","4,080.00","3,613.59","64,809,800"
"Nov 13, 2017","4,130.00","4,160.00","4,100.00","4,100.00","3,631.30","92,109,100"
"Nov 10, 2017","4,130.00","4,160.00","4,120.00","4,120.00","3,649.02","56,993,800"
"Nov 09, 2017","4,100.00","4,180.00","4,100.00","4,160.00","3,684.44","91,933,800"
"Nov 08, 2017","4,160.00","4,160.00","4,100.00","4,100.00","3,631.30","145,225,500"
"Nov 07, 2017","4,180.00","4,210.00","4,160.00","4,190.00","3,711.01","84,694,700"
"Nov 06, 2017","4,100.00","4,210.00","4,070.00","4,190.00","3,711.01","177,511,800"
"Nov 03, 2017","4,050.00","4,100.00","4,010.00","4,090.00","3,622.45","80,926,400"
"Nov 02, 2017","3,980.00","4,110.00","3,970.00","4,030.00","3,569.30","154,764,900"
"Nov 01, 2017","4,070.00","4,080.00","3,910.00","3,950.00","3,498.45","267,366,500"
"Oct 31, 2017","4,150.00","4,150.00","4,030.00","4,030.00","3,569.30","111,757,900"
"Oct 30, 2017","4,150.00","4,180.00","4,080.00","4,080.00","3,613.59","140,445,100"
"Oct 27, 2017","4,190.00","4,200.00","4,080.00","4,150.00","3,675.59","122,923,500"
"Oct 26, 2017","4,010.00","4,260.00","4,010.00","4,160.00","3,684.44","348,271,000"
"Oct 25, 2017","4,210.00","4,230.00","4,060.00","4,090.00","3,622.45","308,355,300"
"Oct 24, 2017","4,270.00","4,270.00","4,230.00","4,230.00","3,746.44","69,942,200"
"Oct 23, 2017","4,270.00","4,320.00","4,240.00","4,250.00","3,764.15","118,213,500"
"Oct 20, 2017","4,250.00","4,290.00","4,200.00","4,270.00","3,781.87","107,642,900"
"Oct 19, 2017","4,230.00","4,250.00","4,180.00","4,210.00","3,728.73","231,274,800"
"Oct 18, 2017","4,400.00","4,400.00","4,190.00","4,300.00","3,808.44","379,725,700"
"Oct 17, 2017","4,400.00","4,410.00","4,320.00","4,400.00","3,897.01","286,827,400"
"Oct 16, 2017","4,380.00","4,480.00","4,380.00","4,450.00","3,941.29","167,517,000"
"Oct 13, 2017","4,440.00","4,450.00","4,400.00","4,430.00","3,923.58","122,491,000"
"Oct 12, 2017","4,380.00","4,490.00","4,370.00","4,440.00","3,932.43","163,091,000"
"Oct 11, 2017","4,540.00","4,550.00","4,310.00","4,400.00","3,897.01","365,951,800"
"Oct 10, 2017","4,650.00","4,650.00","4,510.00","4,530.00","4,012.15","95,524,700"
"Oct 09, 2017","4,640.00","4,660.00","4,610.00","4,620.00","4,091.86","73,027,700"
"Oct 06, 2017","4,680.00","4,680.00","4,630.00","4,660.00","4,127.28","83,595,800"
"Oct 05, 2017","4,680.00","4,690.00","4,640.00","4,660.00","4,127.28","164,687,600"
"Oct 04, 2017","4,660.00","4,710.00","4,660.00","4,690.00","4,153.85","101,963,100"
"Oct 03, 2017","4,650.00","4,700.00","4,640.00","4,690.00","4,153.85","113,933,700"
"Oct 02, 2017","4,690.00","4,690.00","4,660.00","4,680.00","4,145.00","79,696,400"
"Sep 29, 2017","4,700.00","4,750.00","4,670.00","4,680.00","4,145.00","202,031,900"
"Sep 28, 2017","4,720.00","4,740.00","4,710.00","4,710.00","4,171.57","105,241,200"
"Sep 27, 2017","4,690.00","4,710.00","4,680.00","4,700.00","4,162.71","60,995,800"
"Sep 26, 2017","4,640.00","4,710.00","4,640.00","4,690.00","4,153.85","83,557,100"
"Sep 25, 2017","4,620.00","4,670.00","4,610.00","4,650.00","4,118.43","33,070,000"
"Sep 22, 2017","4,690.00","4,690.00","4,610.00","4,640.00","4,109.57","100,046,700"
"Sep 21, 2017","4,690.00","4,690.00","4,690.00","4,690.00","4,153.85",
"Sep 20, 2017","4,690.00","4,710.00","4,680.00","4,690.00","4,153.85","58,141,200"
"Sep 19, 2017","4,690.00","4,720.00","4,680.00","4,710.00","4,171.57","54,676,900"
"Sep 18, 2017","4,680.00","4,720.00","4,660.00","4,710.00","4,171.57","61,345,400"
"Sep 15, 2017","4,650.00","4,700.00","4,650.00","4,690.00","4,153.85","112,759,200"
"Sep 14, 2017","4,690.00","4,700.00","4,660.00","4,670.00","4,136.14","53,421,400"
"Sep 13, 2017","4,650.00","4,730.00","4,650.00","4,690.00","4,153.85","55,115,400"
"Sep 12, 2017","4,720.00","4,730.00","4,700.00","4,720.00","4,180.43","68,810,000"
"Sep 11, 2017","4,710.00","4,720.00","4,700.00","4,710.00","4,171.57","45,419,200"
"Sep 08, 2017","4,670.00","4,720.00","4,670.00","4,720.00","4,180.43","40,939,600"
"Sep 07, 2017","4,700.00","4,730.00","4,690.00","4,700.00","4,162.71","47,238,900"
"Sep 06, 2017","4,650.00","4,730.00","4,650.00","4,710.00","4,171.57","60,257,800"
"Sep 05, 2017","4,670.00","4,680.00","4,620.00","4,650.00","4,118.43","71,280,300"
"Sep 04, 2017","4,710.00","4,710.00","4,660.00","4,680.00","4,145.00","74,663,400"
"Sep 01, 2017","4,690.00","4,690.00","4,690.00","4,690.00","4,153.85",
"Aug 31, 2017","4,740.00","4,750.00","4,690.00","4,690.00","4,153.85","60,803,000"
"Aug 30, 2017","4,720.00","4,760.00","4,720.00","4,740.00","4,198.14","41,010,800"
"Aug 29, 2017","4,740.00","4,760.00","4,710.00","4,730.00","4,189.28","66,770,700"
"Aug 28, 2017","4,740.00","4,770.00","4,720.00","4,750.00","4,207.00","42,681,600"
"Aug 25, 2017","4,800.00","4,810.00","4,770.00","4,770.00","4,224.71","34,666,200"
"Aug 24, 2017","4,800.00","4,800.00","4,760.00","4,780.00","4,233.57","59,747,100"
"Aug 23, 2017","4,800.00","4,810.00","4,750.00","4,800.00","4,251.28","55,475,800"
"Aug 22, 2017","4,800.00","4,810.00","4,770.00","4,790.00","4,242.42","45,279,100"
"Aug 21, 2017","4,800.00","4,800.00","4,730.00","4,770.00","4,224.71","36,963,300"
"Aug 18, 2017","4,770.00","4,820.00","4,770.00","4,780.00","4,233.57","72,171,800"
"Aug 17, 2017","4,770.00","4,770.00","4,770.00","4,770.00","4,224.71",
"Aug 16, 2017","4,750.00","4,780.00","4,730.00","4,770.00","4,224.71","72,564,900"
"Aug 15, 2017","4,750.00","4,750.00","4,710.00","4,730.00","4,189.28","62,541,500"
"Aug 14, 2017","4,720.00","4,730.00","4,700.00","4,710.00","4,171.57","45,942,500"
"Aug 11, 2017","4,690.00","4,700.00","4,660.00","4,680.00","4,145.00","61,681,900"
"Aug 10, 2017","4,720.00","4,730.00","4,700.00","4,710.00","4,171.57","36,139,000"
"Aug 09, 2017","4,670.00","4,720.00","4,670.00","4,710.00","4,171.57","67,040,700"
"Aug 08, 2017","4,650.00","4,690.00","4,650.00","4,690.00","4,153.85","55,006,100"
"Aug 07, 2017","4,670.00","4,730.00","4,660.00","4,670.00","4,136.14","50,259,300"
"Aug 04, 2017","4,700.00","4,710.00","4,660.00","4,670.00","4,136.14","53,596,700"
"Aug 03, 2017","4,760.00","4,790.00","4,670.00","4,700.00","4,162.71","57,453,500"
"Aug 02, 2017","4,800.00","4,840.00","4,780.00","4,800.00","4,251.28","76,646,000"
"Aug 01, 2017","4,700.00","4,820.00","4,690.00","4,770.00","4,224.71","98,006,400"
"Jul 31, 2017","4,680.00","4,750.00","4,670.00","4,690.00","4,153.85","105,620,500"
"Jul 28, 2017","4,670.00","4,720.00","4,660.00","4,700.00","4,162.71","77,012,600"
"Jul 27, 2017","4,700.00","4,720.00","4,650.00","4,650.00","4,118.43","79,556,300"
"Jul 26, 2017","4,700.00","4,740.00","4,650.00","4,700.00","4,162.71","65,286,900"
"Jul 25, 2017","4,680.00","4,740.00","4,640.00","4,720.00","4,180.43","82,776,400"
"Jul 24, 2017","4,500.00","4,650.00","4,500.00","4,650.00","4,118.43","139,361,700"
"Jul 21, 2017","4,600.00","4,620.00","4,530.00","4,560.00","4,038.72","61,852,600"
"Jul 20, 2017","4,620.00","4,650.00","4,600.00","4,630.00","4,100.71","65,946,300"
"Jul 19, 2017","4,630.00","4,630.00","4,570.00","4,600.00","4,074.14","31,882,000"
"Jul 18, 2017","4,660.00","4,660.00","4,590.00","4,630.00","4,100.71","63,087,200"
"Jul 17, 2017","4,570.00","4,650.00","4,570.00","4,650.00","4,118.43","53,983,200"
"Jul 14, 2017","4,580.00","4,620.00","4,570.00","4,600.00","4,074.14","61,198,800"
"Jul 13, 2017","4,660.00","4,680.00","4,580.00","4,600.00","4,074.14","83,010,800"
"Jul 12, 2017","4,580.00","4,640.00","4,580.00","4,620.00","4,091.86","42,386,500"
"Jul 11, 2017","4,590.00","4,640.00","4,560.00","4,600.00","4,074.14","59,015,400"
"Jul 10, 2017","4,670.00","4,670.00","4,560.00","4,570.00","4,047.57","40,905,200"
"Jul 07, 2017","4,640.00","4,690.00","4,630.00","4,630.00","4,100.71","74,859,600"
"Jul 06, 2017","4,570.00","4,680.00","4,570.00","4,650.00","4,118.43","74,712,800"
"Jul 05, 2017","4,550.00","4,590.00","4,530.00","4,580.00","4,056.43","76,950,600"
"Jul 04, 2017","4,710.00","4,730.00","4,590.00","4,590.00","4,065.29","126,977,200"
"Jul 03, 2017","4,530.00","4,790.00","4,520.00","4,790.00","4,242.42","213,322,100"
"Jun 30, 2017","4,520.00","4,520.00","4,520.00","4,520.00","4,003.29",
"Jun 29, 2017","4,520.00","4,520.00","4,520.00","4,520.00","4,003.29",
"Jun 28, 2017","4,520.00","4,520.00","4,520.00","4,520.00","4,003.29",
"Jun 27, 2017","4,520.00","4,520.00","4,520.00","4,520.00","4,003.29",
"Jun 26, 2017","4,520.00","4,520.00","4,520.00","4,520.00","4,003.29",
"Jun 23, 2017","4,520.00","4,520.00","4,520.00","4,520.00","4,003.29",
"Jun 22, 2017","4,540.00","4,540.00","4,500.00","4,520.00","4,003.29","76,420,700"
"Jun 21, 2017","4,480.00","4,530.00","4,460.00","4,520.00","4,003.29","116,596,300"
"Jun 20, 2017","4,420.00","4,510.00","4,400.00","4,490.00","3,976.72","93,396,600"
"Jun 19, 2017","4,400.00","4,420.00","4,390.00","4,400.00","3,897.01","48,458,800"
"Jun 16, 2017","4,330.00","4,440.00","4,330.00","4,370.00","3,870.44","267,351,200"
"Jun 15, 2017","4,350.00","4,370.00","4,330.00","4,360.00","3,861.58","50,887,900"
"Jun 14, 2017","4,380.00","4,380.00","4,330.00","4,360.00","3,861.58","72,198,600"
"Jun 13, 2017","4,340.00","4,360.00","4,330.00","4,360.00","3,861.58","61,967,400"
"Jun 12, 2017","4,320.00","4,340.00","4,310.00","4,330.00","3,835.01","52,481,100"
"Jun 09, 2017","4,370.00","4,380.00","4,320.00","4,330.00","3,835.01","137,960,200"
"Jun 08, 2017","4,320.00","4,320.00","4,300.00","4,300.00","3,808.44","88,979,800"
"Jun 07, 2017","4,350.00","4,350.00","4,290.00","4,320.00","3,826.15","99,176,400"
"Jun 06, 2017","4,350.00","4,350.00","4,300.00","4,310.00","3,817.30","99,538,800"
"Jun 05, 2017","4,340.00","4,380.00","4,300.00","4,340.00","3,843.87","88,200,300"
"Jun 02, 2017","4,400.00","4,450.00","4,340.00","4,380.00","3,879.29","168,414,800"
"Jun 01, 2017","4,350.00","4,350.00","4,350.00","4,350.00","3,852.72",
"May 31, 2017","4,350.00","4,370.00","4,300.00","4,350.00","3,852.72","184,808,900"
"May 30, 2017","4,350.00","4,380.00","4,330.00","4,330.00","3,835.01","57,720,500"
"May 29, 2017","4,470.00","4,470.00","4,360.00","4,390.00","3,888.15","69,694,400"
"May 26, 2017","4,430.00","4,490.00","4,430.00","4,470.00","3,959.00","123,903,300"
"May 24, 2017","4,360.00","4,410.00","4,330.00","4,360.00","3,861.58","76,441,800"
"May 23, 2017","4,500.00","4,520.00","4,370.00","4,400.00","3,897.01","70,551,200"
"May 22, 2017","4,590.00","4,670.00","4,440.00","4,470.00","3,959.00","92,800,400"
"May 19, 2017","4,300.00","4,650.00","4,300.00","4,530.00","4,012.15","140,860,000"
"May 18, 2017","4,300.00","4,340.00","4,270.00","4,310.00","3,817.30","78,913,600"
"May 17, 2017","4,380.00","4,380.00","4,300.00","4,340.00","3,843.87","65,470,700"
"May 16, 2017","4,390.00","4,390.00","4,340.00","4,340.00","3,843.87","79,436,500"
"May 15, 2017","4,420.00","4,420.00","4,320.00","4,360.00","3,861.58","88,965,200"
"May 12, 2017","4,410.00","4,440.00","4,380.00","4,400.00","3,897.01","84,813,500"
"May 10, 2017","4,340.00","4,410.00","4,330.00","4,370.00","3,870.44","85,484,500"
"May 09, 2017","4,390.00","4,450.00","4,330.00","4,340.00","3,843.87","90,061,700"
"May 08, 2017","4,370.00","4,380.00","4,310.00","4,340.00","3,843.87","85,508,700"
"May 05, 2017","4,350.00","4,360.00","4,330.00","4,340.00","3,843.87","43,566,800"
"May 04, 2017","4,360.00","4,390.00","4,340.00","4,370.00","3,870.44","100,510,700"
"May 03, 2017","4,400.00","4,400.00","4,330.00","4,340.00","3,843.87","92,896,600"
"May 02, 2017","4,410.00","4,450.00","4,380.00","4,410.00","3,801.91","140,198,900"
"Apr 28, 2017","4,400.00","4,410.00","4,370.00","4,370.00","3,767.43","124,845,700"
"Apr 27, 2017","4,380.00","4,400.00","4,360.00","4,370.00","3,767.43","78,695,300"
"Apr 26, 2017","4,380.00","4,410.00","4,360.00","4,400.00","3,793.29","103,930,700"
"Apr 25, 2017","4,500.00","4,520.00","4,330.00","4,420.00","3,810.53","213,322,700"
"Apr 21, 2017","4,180.00","4,420.00","4,170.00","4,420.00","3,810.53","237,062,100"
"Apr 20, 2017","4,030.00","4,150.00","4,030.00","4,110.00","3,543.28","110,208,600"
"Apr 19, 2017","4,070.00","4,070.00","4,070.00","4,070.00","3,508.80",
"Apr 18, 2017","4,060.00","4,120.00","4,050.00","4,070.00","3,508.80","68,193,500"
"Apr 17, 2017","4,090.00","4,090.00","4,010.00","4,010.00","3,457.07","51,373,500"
"Apr 13, 2017","4,150.00","4,170.00","4,090.00","4,090.00","3,526.04","47,225,000"
"Apr 12, 2017","4,170.00","4,170.00","4,110.00","4,150.00","3,577.76","33,441,400"
"Apr 11, 2017","4,110.00","4,180.00","4,110.00","4,150.00","3,577.76","54,580,200"
"Apr 10, 2017","4,110.00","4,140.00","4,090.00","4,100.00","3,534.66","53,211,800"
"Apr 07, 2017","4,130.00","4,140.00","4,110.00","4,130.00","3,560.52","72,954,300"
"Apr 06, 2017","4,180.00","4,200.00","4,130.00","4,170.00","3,595.01","79,905,800"
"Apr 05, 2017","4,250.00","4,250.00","4,250.00","4,250.00","3,663.98",
"Apr 04, 2017","4,170.00","4,290.00","4,170.00","4,250.00","3,663.98","108,165,500"
"Apr 03, 2017","4,130.00","4,200.00","4,130.00","4,170.00","3,595.01","66,564,400"
"Mar 31, 2017","4,180.00","4,190.00","4,130.00","4,130.00","3,560.52","88,859,000"
"Mar 30, 2017","4,140.00","4,170.00","4,110.00","4,140.00","3,569.14","61,410,200"
"Mar 29, 2017","4,080.00","4,150.00","4,080.00","4,150.00","3,577.76","84,076,600"
"Mar 27, 2017","4,080.00","4,090.00","4,070.00","4,080.00","3,517.42","56,070,700"
"Mar 24, 2017","4,080.00","4,110.00","4,050.00","4,080.00","3,517.42","71,877,500"
"Mar 23, 2017","4,070.00","4,100.00","4,050.00","4,090.00","3,526.04","72,319,900"
"Mar 22, 2017","4,060.00","4,080.00","4,010.00","4,070.00","3,508.80","110,927,600"
"Mar 21, 2017","4,060.00","4,120.00","4,060.00","4,090.00","3,526.04","75,349,600"
"Mar 20, 2017","4,100.00","4,110.00","4,050.00","4,100.00","3,534.66","87,628,300"
"Mar 17, 2017","4,140.00","4,140.00","4,030.00","4,110.00","3,543.28","123,085,600"
"Mar 16, 2017","4,060.00","4,150.00","4,060.00","4,140.00","3,569.14","123,306,900"
"Mar 15, 2017","4,030.00","4,080.00","4,010.00","4,040.00","3,482.93","80,434,200"
"Mar 14, 2017","3,950.00","4,070.00","3,950.00","4,050.00","3,491.55","122,779,100"
"Mar 13, 2017","3,940.00","3,970.00","3,920.00","3,950.00","3,405.34","54,433,000"
"Mar 10, 2017","3,970.00","3,990.00","3,910.00","3,950.00","3,405.34","70,318,300"
"Mar 09, 2017","3,960.00","3,960.00","3,880.00","3,960.00","3,413.96","83,224,900"
"Mar 08, 2017","3,920.00","3,930.00","3,880.00","3,880.00","3,344.99","31,336,300"
"Mar 07, 2017","3,920.00","3,950.00","3,890.00","3,950.00","3,405.34","61,945,400"
"Mar 06, 2017","3,860.00","3,920.00","3,850.00","3,920.00","3,379.48","99,064,100"
